ID,raw_event_ID,game_ID,half,start_time,end_time,player_ID,team_ID,action,successful,pos_x,pos_y
KEY-20190413CHINC-624,RAW-20190413CHINC-3639,20190413CHINC,2,80:33,80:53,222,CHI,recovery,\N,13.9,30.2
KEY-20190413CHINC-625,RAW-20190413CHINC-3646,20190413CHINC,2,80:40,81:00,142,CHI,recovery,\N,33.4,2.2
KEY-20190413CHINC-626,RAW-20190413CHINC-3652,20190413CHINC,2,80:46,81:06,117,CHI,dribble,1,75.4,14.3
KEY-20190413CHINC-627,RAW-20190413CHINC-3685,20190413CHINC,2,81:54,82:14,45,CHI,recovery,\N,31.9,57.1
KEY-20190413CHINC-628,RAW-20190413CHINC-3691,20190413CHINC,2,81:57,82:17,140,NC,recovery,\N,59.8,15.0
KEY-20190413CHINC-629,RAW-20190413CHINC-3694,20190413CHINC,2,81:59,82:19,152,NC,dribble,1,58.4,33.0
KEY-20190413CHINC-630,RAW-20190413CHINC-3706,20190413CHINC,2,82:07,82:27,163,CHI,challenge,1,8.8,41.3
KEY-20190413CHINC-631,RAW-20190413CHINC-3707,20190413CHINC,2,82:07,82:27,188,NC,challenge,0,96.2,26.7
KEY-20190413CHINC-632,RAW-20190413CHINC-3713,20190413CHINC,2,82:40,83:00,34,CHI,challenge,0,49.1,53.0
KEY-20190413CHINC-633,RAW-20190413CHINC-3716,20190413CHINC,2,82:40,83:00,169,NC,challenge,1,55.9,15.0
KEY-20190413CHINC-634,RAW-20190413CHINC-3727,20190413CHINC,2,82:58,83:18,64,NC,recovery,\N,28.6,21.3
KEY-20190413CHINC-635,RAW-20190413CHINC-3728,20190413CHINC,2,83:00,83:20,77,CHI,recovery,\N,71.4,51.7
KEY-20190413CHINC-636,RAW-20190413CHINC-3736,20190413CHINC,2,83:03,83:23,64,NC,challenge,0,27.5,35.0
KEY-20190413CHINC-637,RAW-20190413CHINC-3737,20190413CHINC,2,83:03,83:23,64,NC,tackle,0,27.5,35.0
KEY-20190413CHINC-638,RAW-20190413CHINC-3738,20190413CHINC,2,83:03,83:23,117,CHI,take_on,1,77.5,33.0
KEY-20190413CHINC-639,RAW-20190413CHINC-3748,20190413CHINC,2,83:11,83:31,92,NC,recovery,\N,1.9,59.1
KEY-20190413CHINC-640,RAW-20190413CHINC-3750,20190413CHINC,2,83:16,83:36,222,CHI,foul,\N,65.1,2.0
KEY-20190413CHINC-641,RAW-20190413CHINC-3751,20190413CHINC,2,83:16,83:36,222,CHI,tackle,0,65.5,2.0
KEY-20190413CHINC-642,RAW-20190413CHINC-3752,20190413CHINC,2,83:16,83:36,54,NC,take_on,1,39.5,66.0
KEY-20190413CHINC-643,RAW-20190413CHINC-3753,20190413CHINC,2,83:16,83:36,222,CHI,challenge,0,65.5,2.0
KEY-20190413CHINC-644,RAW-20190413CHINC-3757,20190413CHINC,2,83:33,83:53,152,NC,dribble,1,38.0,46.3
KEY-20190413CHINC-645,RAW-20190413CHINC-3767,20190413CHINC,2,83:45,84:05,163,CHI,recovery,\N,21.2,36.7
KEY-20190413CHINC-646,RAW-20190413CHINC-3774,20190413CHINC,2,84:04,84:24,188,NC,challenge,1,75.6,18.2
KEY-20190413CHINC-647,RAW-20190413CHINC-3779,20190413CHINC,2,84:04,84:24,65,CHI,challenge,0,29.4,49.8
KEY-20190413CHINC-648,RAW-20190413CHINC-3783,20190413CHINC,2,84:06,84:26,45,CHI,recovery,\N,21.0,52.8
KEY-20190413CHINC-649,RAW-20190413CHINC-3789,20190413CHINC,2,84:08,84:28,188,NC,challenge,0,78.3,23.7
KEY-20190413CHINC-650,RAW-20190413CHINC-3790,20190413CHINC,2,84:08,84:28,222,CHI,challenge,1,26.7,44.3
KEY-20190413CHINC-651,RAW-20190413CHINC-3791,20190413CHINC,2,84:08,84:28,222,CHI,tackle,1,26.7,44.3
KEY-20190413CHINC-652,RAW-20190413CHINC-3796,20190413CHINC,2,84:11,84:31,244,NC,recovery,\N,75.2,13.3
KEY-20190413CHINC-653,RAW-20190413CHINC-3798,20190413CHINC,2,84:11,84:31,244,NC,dribble,1,77.5,12.2
KEY-20190413CHINC-654,RAW-20190413CHINC-3807,20190413CHINC,2,85:11,85:31,77,CHI,challenge,0,47.2,46.1
KEY-20190413CHINC-655,RAW-20190413CHINC-3808,20190413CHINC,2,85:11,85:31,169,NC,challenge,1,57.8,21.9
KEY-20190413CHINC-656,RAW-20190413CHINC-3820,20190413CHINC,2,85:29,85:49,140,NC,recovery,\N,68.2,4.6
KEY-20190413CHINC-657,RAW-20190413CHINC-3823,20190413CHINC,2,85:33,85:53,77,CHI,recovery,\N,29.8,51.9
KEY-20190413CHINC-658,RAW-20190413CHINC-3830,20190413CHINC,2,85:38,85:58,234,CHI,foul,\N,43.9,60.2
KEY-20190413CHINC-659,RAW-20190413CHINC-3834,20190413CHINC,2,85:38,85:58,234,CHI,challenge,0,44.1,60.2
KEY-20190413CHINC-660,RAW-20190413CHINC-3835,20190413CHINC,2,85:38,85:58,140,NC,challenge,1,60.9,7.8
KEY-20190413CHINC-661,RAW-20190413CHINC-3851,20190413CHINC,2,86:31,86:51,152,NC,challenge,1,46.2,21.5
KEY-20190413CHINC-662,RAW-20190413CHINC-3852,20190413CHINC,2,86:31,86:51,117,CHI,challenge,0,58.8,46.5
KEY-20190413CHINC-663,RAW-20190413CHINC-3857,20190413CHINC,2,86:44,87:04,140,NC,challenge,0,25.8,5.2
KEY-20190413CHINC-664,RAW-20190413CHINC-3858,20190413CHINC,2,86:44,87:04,234,CHI,challenge,1,79.2,62.8
KEY-20190413CHINC-665,RAW-20190413CHINC-3861,20190413CHINC,2,86:47,87:07,42,NC,challenge,0,11.1,6.5
KEY-20190413CHINC-666,RAW-20190413CHINC-3863,20190413CHINC,2,86:47,87:07,234,CHI,challenge,1,93.9,61.5
KEY-20190413CHINC-667,RAW-20190413CHINC-3865,20190413CHINC,2,86:48,87:08,234,CHI,recovery,\N,95.1,61.3
KEY-20190413CHINC-668,RAW-20190413CHINC-3876,20190413CHINC,2,86:54,87:14,54,NC,recovery,\N,20.2,20.4
KEY-20190413CHINC-669,RAW-20190413CHINC-3878,20190413CHINC,2,87:45,88:05,125,NC,recovery,\N,11.6,22.8
KEY-20190413CHINC-670,RAW-20190413CHINC-3888,20190413CHINC,2,88:02,88:22,163,CHI,challenge,0,32.3,34.8
KEY-20190413CHINC-671,RAW-20190413CHINC-3891,20190413CHINC,2,88:02,88:22,188,NC,challenge,1,72.7,33.2
KEY-20190413CHINC-672,RAW-20190413CHINC-3896,20190413CHINC,2,88:04,88:24,83,NC,recovery,\N,78.3,40.8
KEY-20190413CHINC-673,RAW-20190413CHINC-3901,20190413CHINC,2,88:05,88:25,65,CHI,recovery,\N,22.9,37.2
KEY-20190413CHINC-674,RAW-20190413CHINC-3905,20190413CHINC,2,88:08,88:28,152,NC,recovery,\N,65.1,40.6
KEY-20190413CHINC-675,RAW-20190413CHINC-3907,20190413CHINC,2,88:09,88:29,152,NC,dribble,1,69.5,43.0
KEY-20190413CHINC-676,RAW-20190413CHINC-3924,20190413CHINC,2,88:29,88:49,234,CHI,tackle,0,29.4,65.8
KEY-20190413CHINC-677,RAW-20190413CHINC-3925,20190413CHINC,2,88:29,88:49,234,CHI,challenge,0,29.4,65.8
KEY-20190413CHINC-678,RAW-20190413CHINC-3926,20190413CHINC,2,88:29,88:49,140,NC,take_on,1,75.6,2.2
KEY-20190413CHINC-679,RAW-20190413CHINC-3928,20190413CHINC,2,88:30,88:50,140,NC,dribble,1,74.3,2.8
KEY-20190413CHINC-680,RAW-20190413CHINC-3930,20190413CHINC,2,88:32,88:52,234,CHI,foul,\N,24.8,56.1
KEY-20190413CHINC-681,RAW-20190413CHINC-3950,20190413CHINC,2,90:13,90:33,54,NC,dribble,1,68.9,64.5
KEY-20190413CHINC-682,RAW-20190413CHINC-3961,20190413CHINC,2,90:23,90:43,83,NC,recovery,\N,78.1,22.2
KEY-20190413CHINC-683,RAW-20190413CHINC-3962,20190413CHINC,2,90:24,90:44,49,CHI,challenge,0,26.5,46.1
KEY-20190413CHINC-684,RAW-20190413CHINC-3965,20190413CHINC,2,90:24,90:44,83,NC,take_on,1,78.5,21.9
KEY-20190413CHINC-685,RAW-20190413CHINC-3966,20190413CHINC,2,90:24,90:44,49,CHI,tackle,0,26.5,46.1
KEY-20190413CHINC-686,RAW-20190413CHINC-3967,20190413CHINC,2,90:24,90:44,49,CHI,foul,\N,26.2,46.1
KEY-20190413CHINC-687,RAW-20190413CHINC-3981,20190413CHINC,2,91:38,91:58,188,NC,challenge,0,70.6,25.0
KEY-20190413CHINC-688,RAW-20190413CHINC-3983,20190413CHINC,2,91:38,91:58,222,CHI,challenge,1,34.4,43.0
KEY-20190413CHINC-689,RAW-20190413CHINC-3987,20190413CHINC,2,91:39,91:59,117,CHI,challenge,1,41.4,41.1
KEY-20190413CHINC-690,RAW-20190413CHINC-3988,20190413CHINC,2,91:39,91:59,169,NC,challenge,0,63.6,26.9
KEY-20190413CHINC-691,RAW-20190413CHINC-3992,20190413CHINC,2,91:39,91:59,169,NC,foul,\N,64.3,27.2
KEY-20190413CHINC-692,RAW-20190413CHINC-3998,20190413CHINC,2,92:10,92:30,234,CHI,recovery,\N,90.3,59.7
KEY-20190413CHINC-693,RAW-20190413CHINC-4014,20190413CHINC,2,92:13,92:33,64,NC,recovery,\N,0.2,35.8
KEY-20190413CHINC-694,RAW-20190413CHINC-4018,20190413CHINC,2,92:27,92:47,140,NC,challenge,0,9.0,7.6
KEY-20190413CHINC-695,RAW-20190413CHINC-4019,20190413CHINC,2,92:27,92:47,234,CHI,challenge,1,96.0,60.4
KEY-20190413CHINC-696,RAW-20190413CHINC-4021,20190413CHINC,2,92:30,92:50,234,CHI,recovery,\N,102.9,59.5
KEY-20190413CHINC-697,RAW-20190413CHINC-4029,20190413CHINC,2,92:35,92:55,169,NC,tackle,1,17.2,15.9
KEY-20190413CHINC-698,RAW-20190413CHINC-4030,20190413CHINC,2,92:35,92:55,77,CHI,take_on,0,87.8,52.1
KEY-20190413CHINC-699,RAW-20190413CHINC-4031,20190413CHINC,2,92:35,92:55,169,NC,challenge,1,17.2,15.9
KEY-20190413CHINC-700,RAW-20190413CHINC-4032,20190413CHINC,2,92:35,92:55,77,CHI,challenge,0,87.8,52.1
KEY-20190413CHINC-701,RAW-20190413CHINC-4039,20190413CHINC,2,92:39,92:59,45,CHI,recovery,\N,73.9,54.7
KEY-20190413CHINC-702,RAW-20190413CHINC-4049,20190413CHINC,2,93:00,93:20,244,NC,challenge,0,73.1,33.0
KEY-20190413CHINC-703,RAW-20190413CHINC-4050,20190413CHINC,2,93:00,93:20,222,CHI,challenge,1,31.9,35.0
KEY-20190413CHINC-704,RAW-20190413CHINC-4056,20190413CHINC,2,93:02,93:22,49,CHI,challenge,0,35.7,30.2
KEY-20190413CHINC-705,RAW-20190413CHINC-4057,20190413CHINC,2,93:02,93:22,152,NC,challenge,1,69.3,37.8
KEY-20190413CHINC-706,RAW-20190413CHINC-4061,20190413CHINC,2,93:03,93:23,80,CHI,recovery,\N,25.0,25.6
KEY-20190413CHINC-707,RAW-20190413CHINC-4063,20190413CHINC,2,93:05,93:25,188,NC,challenge,0,80.2,45.2
KEY-20190413CHINC-708,RAW-20190413CHINC-4064,20190413CHINC,2,93:05,93:25,80,CHI,take_on,1,24.8,22.8
KEY-20190413CHINC-709,RAW-20190413CHINC-4065,20190413CHINC,2,93:05,93:25,188,NC,tackle,0,80.2,45.2
KEY-20190413CHINC-710,RAW-20190413CHINC-4068,20190413CHINC,2,93:05,93:25,80,CHI,dribble,1,27.7,19.6
