ID,raw_event_ID,game_ID,half,start_time,end_time,player_ID,team_ID,start_pos_x,start_pos_y,receiver,end_pos_x,end_pos_y,successful,cross
PASS-20190413CHINC-129,RAW-20190413CHINC-533,20190413CHINC,1,11:35,11:55,163,CHI,38.6,17.7,117.0,68.4,13.8,1,0
PASS-20190413CHINC-130,RAW-20190413CHINC-540,20190413CHINC,1,11:39,11:59,92,NC,31.0,58.2,64.0,25.3,51.7,1,0
PASS-20190413CHINC-131,RAW-20190413CHINC-544,20190413CHINC,1,11:42,12:02,64,NC,20.5,49.2,140.0,40.2,17.7,1,0
PASS-20190413CHINC-132,RAW-20190413CHINC-554,20190413CHINC,1,11:51,12:11,247,CHI,70.3,40.8,117.0,76.7,35.7,1,0
PASS-20190413CHINC-133,RAW-20190413CHINC-563,20190413CHINC,1,11:55,12:15,152,NC,23.4,45.3,92.0,31.0,58.3,1,0
PASS-20190413CHINC-134,RAW-20190413CHINC-566,20190413CHINC,1,11:59,12:19,92,NC,42.0,61.8,146.0,62.0,60.4,1,0
PASS-20190413CHINC-135,RAW-20190413CHINC-570,20190413CHINC,1,12:02,12:22,146,NC,59.8,58.7,169.0,58.1,48.5,1,0
PASS-20190413CHINC-136,RAW-20190413CHINC-572,20190413CHINC,1,12:04,12:24,169,NC,53.9,49.5,254.0,55.8,43.4,1,0
PASS-20190413CHINC-137,RAW-20190413CHINC-586,20190413CHINC,1,12:40,13:00,45,CHI,57.8,30.1,140.0,93.2,41.3,0,0
PASS-20190413CHINC-138,RAW-20190413CHINC-591,20190413CHINC,1,12:42,13:02,140,NC,11.8,26.7,42.0,15.0,28.6,1,0
PASS-20190413CHINC-139,RAW-20190413CHINC-596,20190413CHINC,1,12:43,13:03,65,CHI,90.0,39.4,42.0,90.0,39.4,0,0
PASS-20190413CHINC-140,RAW-20190413CHINC-601,20190413CHINC,1,12:44,13:04,64,NC,10.8,30.0,247.0,34.3,15.2,0,0
PASS-20190413CHINC-141,RAW-20190413CHINC-608,20190413CHINC,1,12:50,13:10,247,CHI,68.8,59.0,163.0,57.9,57.5,1,0
PASS-20190413CHINC-142,RAW-20190413CHINC-614,20190413CHINC,1,13:04,13:24,247,CHI,63.3,68.0,161.0,68.1,54.3,1,0
PASS-20190413CHINC-143,RAW-20190413CHINC-618,20190413CHINC,1,13:07,13:27,161,CHI,66.4,51.1,34.0,62.5,43.3,1,0
PASS-20190413CHINC-144,RAW-20190413CHINC-619,20190413CHINC,1,13:09,13:29,34,CHI,62.5,43.3,142.0,65.9,20.6,1,0
PASS-20190413CHINC-145,RAW-20190413CHINC-621,20190413CHINC,1,13:10,13:30,142,CHI,65.9,20.6,80.0,51.8,31.5,1,0
PASS-20190413CHINC-146,RAW-20190413CHINC-625,20190413CHINC,1,13:14,13:34,80,CHI,38.5,30.1,45.0,36.5,40.4,1,0
PASS-20190413CHINC-147,RAW-20190413CHINC-627,20190413CHINC,1,13:17,13:37,45,CHI,36.6,45.6,247.0,80.7,61.6,1,0
PASS-20190413CHINC-148,RAW-20190413CHINC-630,20190413CHINC,1,13:19,13:39,247,CHI,63.4,66.2,140.0,80.7,61.6,0,0
PASS-20190413CHINC-149,RAW-20190413CHINC-635,20190413CHINC,1,13:23,13:43,140,NC,24.3,6.4,125.0,5.1,17.3,1,0
PASS-20190413CHINC-150,RAW-20190413CHINC-637,20190413CHINC,1,13:27,13:47,125,NC,10.8,24.9,64.0,20.2,51.7,1,0
PASS-20190413CHINC-151,RAW-20190413CHINC-641,20190413CHINC,1,13:30,13:50,64,NC,22.3,52.0,92.0,33.9,63.6,1,0
PASS-20190413CHINC-152,RAW-20190413CHINC-642,20190413CHINC,1,13:32,13:52,92,NC,33.9,63.6,64.0,23.2,56.4,1,0
PASS-20190413CHINC-153,RAW-20190413CHINC-646,20190413CHINC,1,13:34,13:54,64,NC,19.8,51.7,125.0,12.3,40.1,1,0
PASS-20190413CHINC-154,RAW-20190413CHINC-649,20190413CHINC,1,13:38,13:58,125,NC,14.6,36.9,42.0,24.4,18.4,1,0
PASS-20190413CHINC-155,RAW-20190413CHINC-651,20190413CHINC,1,13:43,14:03,42,NC,29.9,15.2,140.0,39.1,2.3,1,0
PASS-20190413CHINC-156,RAW-20190413CHINC-655,20190413CHINC,1,13:45,14:05,140,NC,39.2,5.4,152.0,47.0,17.8,1,0
PASS-20190413CHINC-157,RAW-20190413CHINC-657,20190413CHINC,1,13:49,14:09,152,NC,56.7,13.7,146.0,80.8,6.2,1,0
PASS-20190413CHINC-158,RAW-20190413CHINC-661,20190413CHINC,1,13:56,14:16,146,NC,97.5,20.6,34.0,85.8,48.9,0,0
PASS-20190413CHINC-159,RAW-20190413CHINC-667,20190413CHINC,1,14:06,14:26,34,CHI,32.2,12.9,117.0,37.8,11.3,1,0
PASS-20190413CHINC-160,RAW-20190413CHINC-668,20190413CHINC,1,14:09,14:29,117,CHI,37.8,11.3,34.0,42.0,14.7,1,0
PASS-20190413CHINC-161,RAW-20190413CHINC-670,20190413CHINC,1,14:10,14:30,34,CHI,29.4,13.1,92.0,42.0,14.7,0,0
PASS-20190413CHINC-162,RAW-20190413CHINC-675,20190413CHINC,1,14:14,14:34,92,NC,67.6,62.7,244.0,78.5,59.6,1,0
PASS-20190413CHINC-163,RAW-20190413CHINC-677,20190413CHINC,1,14:16,14:36,244,NC,74.3,58.7,92.0,63.8,59.8,1,0
PASS-20190413CHINC-164,RAW-20190413CHINC-680,20190413CHINC,1,14:19,14:39,92,NC,69.2,58.0,244.0,79.4,56.1,1,0
PASS-20190413CHINC-165,RAW-20190413CHINC-684,20190413CHINC,1,14:20,14:40,244,NC,76.8,54.7,54.0,69.6,49.6,1,0
PASS-20190413CHINC-166,RAW-20190413CHINC-687,20190413CHINC,1,14:23,14:43,54,NC,71.4,46.7,152.0,67.7,32.5,1,0
PASS-20190413CHINC-167,RAW-20190413CHINC-690,20190413CHINC,1,14:25,14:45,152,NC,71.7,27.2,140.0,81.4,4.4,1,0
PASS-20190413CHINC-168,RAW-20190413CHINC-698,20190413CHINC,1,15:00,15:20,42,NC,105.0,0.0,152.0,95.9,3.5,1,0
PASS-20190413CHINC-169,RAW-20190413CHINC-699,20190413CHINC,1,15:01,15:21,152,NC,95.9,3.5,117.0,100.7,34.7,0,1
PASS-20190413CHINC-170,RAW-20190413CHINC-740,20190413CHINC,1,15:44,16:04,64,NC,39.6,48.2,92.0,46.9,58.2,1,0
PASS-20190413CHINC-171,RAW-20190413CHINC-741,20190413CHINC,1,15:46,16:06,92,NC,46.9,58.2,54.0,75.2,62.4,1,0
PASS-20190413CHINC-172,RAW-20190413CHINC-745,20190413CHINC,1,15:49,16:09,54,NC,75.9,60.6,146.0,92.8,58.0,1,0
PASS-20190413CHINC-173,RAW-20190413CHINC-752,20190413CHINC,1,16:14,16:34,146,NC,99.0,67.7,244.0,95.9,43.7,1,0
PASS-20190413CHINC-174,RAW-20190413CHINC-761,20190413CHINC,1,16:20,16:40,34,CHI,22.6,7.9,92.0,33.6,10.4,0,0
PASS-20190413CHINC-175,RAW-20190413CHINC-765,20190413CHINC,1,16:22,16:42,92,NC,71.3,55.2,169.0,75.5,45.0,1,0
PASS-20190413CHINC-176,RAW-20190413CHINC-769,20190413CHINC,1,16:24,16:44,169,NC,74.9,48.5,92.0,70.3,59.7,1,0
PASS-20190413CHINC-177,RAW-20190413CHINC-772,20190413CHINC,1,16:30,16:50,92,NC,62.5,62.0,42.0,32.4,46.4,1,0
PASS-20190413CHINC-178,RAW-20190413CHINC-774,20190413CHINC,1,16:34,16:54,42,NC,32.4,46.4,64.0,45.2,24.7,1,0
