ID,game_ID,passer,team,receiver,start_x,start_y,end_x,end_y,successful
PASS-20190504RGNWAS-622,20190504RGNWAS,"Michelle Betos","OL Reign","Beverly Yanez",5.2,31.1,42.4,33.6,1
PASS-20190504RGNWAS-623,20190504RGNWAS,"Beverly Yanez","OL Reign","Jodie Taylor",42.4,33.6,48.5,34.6,1
PASS-20190504RGNWAS-624,20190504RGNWAS,"Jodie Taylor","OL Reign","Shea Groom",48.5,34.6,48.1,26.2,1
PASS-20190504RGNWAS-625,20190504RGNWAS,"Shea Groom","OL Reign","Meggie Dougherty Howard",46.2,26,48.1,26.2,0
PASS-20190504RGNWAS-626,20190504RGNWAS,"Meggie Dougherty Howard","Washington Spirit","Jordan DiBiasi",54.4,39.8,55.7,30.1,1
PASS-20190504RGNWAS-627,20190504RGNWAS,"Jordan DiBiasi","Washington Spirit","Meggie Dougherty Howard",52.3,33,48.9,39.2,1
PASS-20190504RGNWAS-628,20190504RGNWAS,"Meggie Dougherty Howard","Washington Spirit","Bethany Balcer",46.8,34,50.8,18.3,0
PASS-20190504RGNWAS-629,20190504RGNWAS,"Bethany Balcer","OL Reign","Paige Nielsen",54.2,49.7,66.2,45.3,0
PASS-20190504RGNWAS-63,20190504RGNWAS,"Celia Jimenez","OL Reign","Darian Jenkins",72.2,59.1,77.9,56,1
PASS-20190504RGNWAS-630,20190504RGNWAS,"Paige Nielsen","Washington Spirit","Dorian Bailey",39.7,21.2,66.6,5.6,1
PASS-20190504RGNWAS-631,20190504RGNWAS,"Cali Farquharson","Washington Spirit","Dorian Bailey",79.8,16.1,72.2,20.6,1
PASS-20190504RGNWAS-632,20190504RGNWAS,"Dorian Bailey","Washington Spirit","Jordan DiBiasi",74.3,25.1,77.3,34.2,1
PASS-20190504RGNWAS-633,20190504RGNWAS,"Jordan DiBiasi","Washington Spirit","Cheyna Matthews",78.3,35.2,88,48,1
PASS-20190504RGNWAS-634,20190504RGNWAS,"Andi Sullivan","Washington Spirit","Meggie Dougherty Howard",79.6,48.4,76.4,32.4,1
PASS-20190504RGNWAS-635,20190504RGNWAS,"Meggie Dougherty Howard","Washington Spirit","Cali Farquharson",80.2,14.6,97.2,13.4,1
PASS-20190504RGNWAS-636,20190504RGNWAS,"Cali Farquharson","Washington Spirit",NULL,97.7,14.6,85.3,68,0
PASS-20190504RGNWAS-637,20190504RGNWAS,"Theresa Eslund (Nielsen) ","OL Reign","Beverly Yanez",19.7,0,36.5,2.7,1
PASS-20190504RGNWAS-638,20190504RGNWAS,"Beverly Yanez","OL Reign","Megan Crosson",29.8,4.7,36.5,2.7,0
PASS-20190504RGNWAS-639,20190504RGNWAS,"Megan Crosson","Washington Spirit","Cheyna Matthews",68.5,65.3,78.5,66.8,1
PASS-20190504RGNWAS-64,20190504RGNWAS,"Darian Jenkins","OL Reign","Andi Sullivan",77.1,52.3,81.1,45.5,0
PASS-20190504RGNWAS-640,20190504RGNWAS,"Theresa Eslund (Nielsen) ","OL Reign","Beverly Yanez",28.3,0,36.3,8,1
PASS-20190504RGNWAS-641,20190504RGNWAS,"Beverly Yanez","OL Reign","Theresa Eslund (Nielsen) ",36.3,8,31.9,4.9,1
PASS-20190504RGNWAS-642,20190504RGNWAS,"Theresa Eslund (Nielsen) ","OL Reign","Beverly Yanez",31.9,4.9,34.4,6.4,1
PASS-20190504RGNWAS-643,20190504RGNWAS,"Theresa Eslund (Nielsen) ","OL Reign","Cheyna Matthews",32.6,2.3,34,2.5,0
PASS-20190504RGNWAS-644,20190504RGNWAS,"Theresa Eslund (Nielsen) ","OL Reign","Shea Groom",37,0,42.4,2.5,1
PASS-20190504RGNWAS-645,20190504RGNWAS,"Shea Groom","OL Reign","Jodie Taylor",42.4,2.5,56.7,3.7,1
PASS-20190504RGNWAS-646,20190504RGNWAS,"Jodie Taylor","OL Reign","Shea Groom",58.2,3.1,55,7.2,1
PASS-20190504RGNWAS-647,20190504RGNWAS,"Shea Groom","OL Reign","Paige Nielsen",77.3,20.2,78.8,22.5,0
PASS-20190504RGNWAS-648,20190504RGNWAS,"Shea Groom","OL Reign","Theresa Eslund (Nielsen) ",89.2,0,83.2,4.7,1
PASS-20190504RGNWAS-649,20190504RGNWAS,"Theresa Eslund (Nielsen) ","OL Reign","Jodie Taylor",85.3,9.1,93.2,15.5,1
PASS-20190504RGNWAS-65,20190504RGNWAS,"Andi Sullivan","Washington Spirit","Meggie Dougherty Howard",27.1,23.6,29.2,34.7,1
PASS-20190504RGNWAS-650,20190504RGNWAS,"Jodie Taylor","OL Reign","Theresa Eslund (Nielsen) ",93.2,15.5,85.1,17.5,1
PASS-20190504RGNWAS-651,20190504RGNWAS,"Theresa Eslund (Nielsen) ","OL Reign","Beverly Yanez",85.1,17.5,97.2,29.3,1
PASS-20190504RGNWAS-652,20190504RGNWAS,"Aubrey Bledsoe","Washington Spirit","Meggie Dougherty Howard",8.2,37.9,17.6,35,1
PASS-20190504RGNWAS-653,20190504RGNWAS,"Meggie Dougherty Howard","Washington Spirit","Aubrey Bledsoe",17.6,35,4.2,30.7,1
PASS-20190504RGNWAS-654,20190504RGNWAS,"Aubrey Bledsoe","Washington Spirit","Paige Nielsen",4.2,30.7,14.5,7,1
PASS-20190504RGNWAS-655,20190504RGNWAS,"Paige Nielsen","Washington Spirit","Chloe Logarzo",14.5,7,37.4,8.7,1
PASS-20190504RGNWAS-656,20190504RGNWAS,"Dorian Bailey","Washington Spirit","Chloe Logarzo",41,0,71.8,2.3,1
PASS-20190504RGNWAS-657,20190504RGNWAS,"Dorian Bailey","Washington Spirit","Lauren Barnes",65.7,0,78.5,4.9,0
PASS-20190504RGNWAS-658,20190504RGNWAS,"Lauren Barnes","OL Reign","Rumi Utsugi",26.5,63.1,30.7,60.8,1
PASS-20190504RGNWAS-659,20190504RGNWAS,"Rumi Utsugi","OL Reign","Jodie Taylor",30.7,60.8,50,60,1
PASS-20190504RGNWAS-66,20190504RGNWAS,"Meggie Dougherty Howard","Washington Spirit","Ashley Hatch",29.2,34.7,36.5,56,1
PASS-20190504RGNWAS-660,20190504RGNWAS,"Jodie Taylor","OL Reign","Bethany Balcer",49.3,59.1,46.6,54,1
PASS-20190504RGNWAS-661,20190504RGNWAS,"Bethany Balcer","OL Reign","Jodie Taylor",55,52.8,81.3,61,1
PASS-20190504RGNWAS-662,20190504RGNWAS,"Jodie Taylor","OL Reign","Samantha Staab",90.7,55.6,98.5,38.7,0
PASS-20190504RGNWAS-663,20190504RGNWAS,"Samantha Staab","Washington Spirit","Chloe Logarzo",9,13.2,16.8,7,1
PASS-20190504RGNWAS-664,20190504RGNWAS,"Chloe Logarzo","Washington Spirit","Samantha Staab",16.8,7,23.9,7.6,1
PASS-20190504RGNWAS-665,20190504RGNWAS,"Celia Jimenez","OL Reign","Beverly Yanez",83.8,68,88.2,57.5,1
PASS-20190504RGNWAS-666,20190504RGNWAS,"Paige Nielsen","Washington Spirit","Beverly Yanez",16.8,10.5,16.8,10.5,0
PASS-20190504RGNWAS-667,20190504RGNWAS,"Rumi Utsugi","OL Reign","Celia Jimenez",76.7,61.6,89.2,63.5,1
PASS-20190504RGNWAS-668,20190504RGNWAS,"Celia Jimenez","OL Reign","Bethany Balcer",89.2,61.8,86.7,57.9,1
PASS-20190504RGNWAS-669,20190504RGNWAS,"Bethany Balcer","OL Reign","Celia Jimenez",86.7,57.9,101.2,63.7,1
PASS-20190504RGNWAS-67,20190504RGNWAS,"Ashley Hatch","Washington Spirit","Megan Crosson",36.5,56,27.9,50.6,1
PASS-20190504RGNWAS-670,20190504RGNWAS,"Celia Jimenez","OL Reign","Jordan DiBiasi",95.3,64.7,93.2,28.8,0
PASS-20190504RGNWAS-671,20190504RGNWAS,"Jordan DiBiasi","Washington Spirit","Meggie Dougherty Howard",10.9,38.7,21.8,22.7,1
PASS-20190504RGNWAS-672,20190504RGNWAS,"Meggie Dougherty Howard","Washington Spirit","Chloe Logarzo",21.8,22.7,23.7,17.9,1
PASS-20190504RGNWAS-673,20190504RGNWAS,"Michelle Betos","OL Reign","Lauren Barnes",5.7,40.8,35.9,54,1
PASS-20190504RGNWAS-674,20190504RGNWAS,"Lauren Barnes","OL Reign","Meggie Dougherty Howard",11.8,62.4,35.9,54,0
PASS-20190504RGNWAS-675,20190504RGNWAS,"Meggie Dougherty Howard","Washington Spirit","Dorian Bailey",69.1,14,48.5,10.1,1
PASS-20190504RGNWAS-676,20190504RGNWAS,"Dorian Bailey","Washington Spirit","Beverly Yanez",49.6,15.5,75.2,31.3,0
PASS-20190504RGNWAS-677,20190504RGNWAS,"Beverly Yanez","OL Reign","Rumi Utsugi",35.5,36.7,48.1,44.5,1
PASS-20190504RGNWAS-678,20190504RGNWAS,"Rumi Utsugi","OL Reign","Aubrey Bledsoe",50.2,44.5,91.1,38.3,0
PASS-20190504RGNWAS-679,20190504RGNWAS,"Aubrey Bledsoe","Washington Spirit","Jordan DiBiasi",14.9,28.6,42,22,1
PASS-20190504RGNWAS-68,20190504RGNWAS,"Megan Crosson","Washington Spirit","Aubrey Bledsoe",27.9,50.6,32.1,4.8,1
PASS-20190504RGNWAS-680,20190504RGNWAS,"Jordan DiBiasi","Washington Spirit","Ashley Hatch",43.5,20.8,68.5,22.9,1
PASS-20190504RGNWAS-681,20190504RGNWAS,"Ashley Hatch","Washington Spirit","Chloe Logarzo",68.9,12.8,81.3,3.5,1
PASS-20190504RGNWAS-682,20190504RGNWAS,"Chloe Logarzo","Washington Spirit","Celia Jimenez",81.3,5.8,84.4,6.4,0
PASS-20190504RGNWAS-683,20190504RGNWAS,"Celia Jimenez","OL Reign","Beverly Yanez",22.9,61.2,32.6,55.2,1
PASS-20190504RGNWAS-684,20190504RGNWAS,"Beverly Yanez","OL Reign","Kristen McNabb",34,51.5,30,42.9,1
PASS-20190504RGNWAS-685,20190504RGNWAS,"Kristen McNabb","OL Reign","Celia Jimenez",30,42.9,29.2,64.3,1
PASS-20190504RGNWAS-686,20190504RGNWAS,"Celia Jimenez","OL Reign","Bethany Balcer",28.8,63.1,46.2,64.1,1
PASS-20190504RGNWAS-687,20190504RGNWAS,"Bethany Balcer","OL Reign","Jordan DiBiasi",41.6,49.5,40.3,48.4,0
PASS-20190504RGNWAS-688,20190504RGNWAS,"Paige Nielsen","Washington Spirit","Kristen McNabb",50.2,17.7,65.7,18.5,0
PASS-20190504RGNWAS-689,20190504RGNWAS,"Kristen McNabb","OL Reign","Celia Jimenez",37.8,50.7,33.8,57.5,1
PASS-20190504RGNWAS-69,20190504RGNWAS,"Aubrey Bledsoe","Washington Spirit",NULL,9.4,37.4,55,0,0
PASS-20190504RGNWAS-690,20190504RGNWAS,"Celia Jimenez","OL Reign","Lauren Barnes",33.8,57.5,27.3,51.5,1
PASS-20190504RGNWAS-691,20190504RGNWAS,"Lauren Barnes","OL Reign","Michelle Betos",26.7,46.8,9.4,38.3,1
PASS-20190504RGNWAS-692,20190504RGNWAS,"Michelle Betos","OL Reign","Megan Oyster",10.3,34.6,22.7,16.5,1
PASS-20190504RGNWAS-693,20190504RGNWAS,"Megan Oyster","OL Reign","Michelle Betos",24.8,16.5,11.1,28.6,1
PASS-20190504RGNWAS-694,20190504RGNWAS,"Michelle Betos","OL Reign","Megan Oyster",12.6,26.4,24.8,9.1,1
PASS-20190504RGNWAS-695,20190504RGNWAS,"Megan Oyster","OL Reign","Theresa Eslund (Nielsen) ",28.6,9.7,72.4,3.1,1
PASS-20190504RGNWAS-696,20190504RGNWAS,"Theresa Eslund (Nielsen) ","OL Reign","Jodie Taylor",73.5,3.7,94.5,29.3,1
PASS-20190504RGNWAS-697,20190504RGNWAS,"Kristen McNabb","OL Reign","Lauren Barnes",51.9,46.4,50.4,54.2,1
PASS-20190504RGNWAS-698,20190504RGNWAS,"Lauren Barnes","OL Reign","Celia Jimenez",50.8,54.6,76.4,64.7,1
PASS-20190504RGNWAS-699,20190504RGNWAS,"Aubrey Bledsoe","Washington Spirit","Paige Nielsen",5.5,26.4,9.9,11.7,1
PASS-20190504RGNWAS-7,20190504RGNWAS,"Lauren Barnes","OL Reign","Shea Groom",99.1,10.7,99.1,40.1,1
PASS-20190504RGNWAS-70,20190504RGNWAS,"Celia Jimenez","OL Reign","Darian Jenkins",50,68,61.7,66.8,1
PASS-20190504RGNWAS-700,20190504RGNWAS,"Paige Nielsen","Washington Spirit","Chloe Logarzo",13.2,9.3,30.2,9.3,1
PASS-20190504RGNWAS-701,20190504RGNWAS,"Celia Jimenez","OL Reign","Bethany Balcer",76.9,60.6,78.3,56.3,1
PASS-20190504RGNWAS-702,20190504RGNWAS,"Bethany Balcer","OL Reign","Shea Groom",77.1,51.5,80.2,30.9,1
PASS-20190504RGNWAS-703,20190504RGNWAS,"Shea Groom","OL Reign","Kristen McNabb",79.6,31.1,74.3,28.6,1
PASS-20190504RGNWAS-704,20190504RGNWAS,"Kristen McNabb","OL Reign","Theresa Eslund (Nielsen) ",74.3,28.6,96.4,9.9,1
PASS-20190504RGNWAS-705,20190504RGNWAS,"Theresa Eslund (Nielsen) ","OL Reign","Beverly Yanez",96.4,9.9,100.6,39.4,1
PASS-20190504RGNWAS-706,20190504RGNWAS,"Aubrey Bledsoe","Washington Spirit","Chloe Logarzo",5.7,25.6,44.5,6.6,1
PASS-20190504RGNWAS-707,20190504RGNWAS,"Dorian Bailey","Washington Spirit","Paige Nielsen",44.9,7,31.7,10.7,1
PASS-20190504RGNWAS-708,20190504RGNWAS,"Paige Nielsen","Washington Spirit","Meggie Dougherty Howard",31.7,10.7,39.1,17.1,1
PASS-20190504RGNWAS-709,20190504RGNWAS,"Meggie Dougherty Howard","Washington Spirit","Aubrey Bledsoe",39.1,17.1,18.7,28.6,1
PASS-20190504RGNWAS-71,20190504RGNWAS,"Darian Jenkins","OL Reign","Shea Groom",60.7,54.6,84.8,19.2,1
PASS-20190504RGNWAS-710,20190504RGNWAS,"Aubrey Bledsoe","Washington Spirit","Samantha Staab",19.3,31.1,27.1,44.1,1
PASS-20190504RGNWAS-711,20190504RGNWAS,"Samantha Staab","Washington Spirit","Megan Oyster",35.1,44.1,66.8,48.2,0
PASS-20190504RGNWAS-712,20190504RGNWAS,"Megan Oyster","OL Reign","Cheyna Matthews",38.2,19.8,33.8,3.3,0
PASS-20190504RGNWAS-713,20190504RGNWAS,"Samantha Staab","Washington Spirit","Ashley Hatch",96.6,68,101,46.6,1
PASS-20190504RGNWAS-714,20190504RGNWAS,"Shea Groom","OL Reign","Jodie Taylor",21.4,20.2,38.6,21,1
PASS-20190504RGNWAS-715,20190504RGNWAS,"Paige Nielsen","Washington Spirit","Samantha Staab",66.4,47,71,59.6,1
PASS-20190504RGNWAS-716,20190504RGNWAS,"Samantha Staab","Washington Spirit","Cheyna Matthews",73.5,60.8,96.6,30.9,1
PASS-20190504RGNWAS-717,20190504RGNWAS,"Michelle Betos","OL Reign","Megan Oyster",8.6,32.6,19.1,12.6,1
PASS-20190504RGNWAS-718,20190504RGNWAS,"Megan Oyster","OL Reign","Jodie Taylor",39.1,12.2,48.1,27.8,1
PASS-20190504RGNWAS-719,20190504RGNWAS,"Jodie Taylor","OL Reign","Jordan DiBiasi",56.9,17.9,48.1,27.8,0
PASS-20190504RGNWAS-72,20190504RGNWAS,"Shea Groom","OL Reign","Samantha Staab",86.3,19,92.8,35.6,0
PASS-20190504RGNWAS-720,20190504RGNWAS,"Jordan DiBiasi","Washington Spirit","Paige Nielsen",47.5,43.1,34,35.6,1
PASS-20190504RGNWAS-721,20190504RGNWAS,"Paige Nielsen","Washington Spirit","Aubrey Bledsoe",32.5,34.6,16.8,36.7,1
PASS-20190504RGNWAS-722,20190504RGNWAS,"Aubrey Bledsoe","Washington Spirit","Samantha Staab",17.2,36.5,26.2,46.2,1
PASS-20190504RGNWAS-723,20190504RGNWAS,"Samantha Staab","Washington Spirit","Megan Crosson",26.7,48.4,36.5,62.4,1
PASS-20190504RGNWAS-724,20190504RGNWAS,"Megan Crosson","Washington Spirit","Jordan DiBiasi",43,62.6,43.5,53.2,1
PASS-20190504RGNWAS-725,20190504RGNWAS,"Jordan DiBiasi","Washington Spirit","Megan Crosson",43.5,53.2,43,65.1,1
PASS-20190504RGNWAS-726,20190504RGNWAS,"Megan Crosson","Washington Spirit","Cheyna Matthews",64.5,64.5,66.8,61.2,1
PASS-20190504RGNWAS-727,20190504RGNWAS,"Cheyna Matthews","Washington Spirit","Samantha Staab",55,54.4,42.2,62.8,1
PASS-20190504RGNWAS-728,20190504RGNWAS,"Samantha Staab","Washington Spirit","Aubrey Bledsoe",41.2,60.6,18.5,36.1,1
PASS-20190504RGNWAS-729,20190504RGNWAS,"Aubrey Bledsoe","Washington Spirit","Paige Nielsen",17,34,23.3,21.2,1
PASS-20190504RGNWAS-73,20190504RGNWAS,"Aubrey Bledsoe","Washington Spirit","Paige Nielsen",6.1,31.4,8.8,19.8,1
PASS-20190504RGNWAS-730,20190504RGNWAS,"Paige Nielsen","Washington Spirit","Elise Kellond-Knight",25.8,20.4,48.1,15.9,0
PASS-20190504RGNWAS-731,20190504RGNWAS,"Elise Kellond-Knight","OL Reign","Celia Jimenez",48.9,64.5,63.6,63.7,1
PASS-20190504RGNWAS-732,20190504RGNWAS,"Celia Jimenez","OL Reign","Bethany Balcer",70.8,64.9,79.4,62.8,1
PASS-20190504RGNWAS-733,20190504RGNWAS,"Elise Kellond-Knight","OL Reign",NULL,77.3,48.4,97.2,0,0
PASS-20190504RGNWAS-734,20190504RGNWAS,"Megan Crosson","Washington Spirit","Meggie Dougherty Howard",7.8,68,12.6,63.5,1
PASS-20190504RGNWAS-735,20190504RGNWAS,"Meggie Dougherty Howard","Washington Spirit","Megan Crosson",12.6,63.5,5.2,66.4,1
PASS-20190504RGNWAS-736,20190504RGNWAS,"Megan Crosson","Washington Spirit","Samantha Staab",5.2,66.4,3.8,58.9,1
PASS-20190504RGNWAS-737,20190504RGNWAS,"Samantha Staab","Washington Spirit","Megan Oyster",3.8,58.9,45.4,46,0
PASS-20190504RGNWAS-738,20190504RGNWAS,"Megan Oyster","OL Reign","Kristen McNabb",59.6,22,68.7,3.5,1
PASS-20190504RGNWAS-739,20190504RGNWAS,"Megan Crosson","Washington Spirit","Jordan DiBiasi",33.8,68,43.9,62,1
PASS-20190504RGNWAS-74,20190504RGNWAS,"Paige Nielsen","Washington Spirit",NULL,8.8,19.8,35.1,0,0
PASS-20190504RGNWAS-740,20190504RGNWAS,"Jordan DiBiasi","Washington Spirit","Kristen McNabb",37.4,64.7,43.9,62,0
PASS-20190504RGNWAS-741,20190504RGNWAS,"Kristen McNabb","OL Reign","Bethany Balcer",66.4,14.4,82.3,35,1
PASS-20190504RGNWAS-742,20190504RGNWAS,"Paige Nielsen","Washington Spirit","Elise Kellond-Knight",17.4,33.4,24.6,35,0
PASS-20190504RGNWAS-743,20190504RGNWAS,"Elise Kellond-Knight","OL Reign","Theresa Eslund (Nielsen) ",76.4,30.3,75.4,15.2,1
PASS-20190504RGNWAS-744,20190504RGNWAS,"Theresa Eslund (Nielsen) ","OL Reign","Shea Groom",79.2,14.6,93.4,12.2,1
PASS-20190504RGNWAS-745,20190504RGNWAS,"Shea Groom","OL Reign","Samantha Staab",93.4,12.2,96,28.2,0
PASS-20190504RGNWAS-746,20190504RGNWAS,"Theresa Eslund (Nielsen) ","OL Reign",NULL,79.2,15.2,86.1,0,0
PASS-20190504RGNWAS-747,20190504RGNWAS,"Megan Crosson","Washington Spirit","Theresa Eslund (Nielsen) ",18.9,68,38.4,64.3,0
PASS-20190504RGNWAS-748,20190504RGNWAS,"Theresa Eslund (Nielsen) ","OL Reign","Jordan DiBiasi",67.8,4.3,75,9.5,0
PASS-20190504RGNWAS-749,20190504RGNWAS,"Jordan DiBiasi","Washington Spirit","Ashley Hatch",30,58.5,47.7,45.7,1
PASS-20190504RGNWAS-75,20190504RGNWAS,"Celia Jimenez","OL Reign","Lauren Barnes",69.9,68,44.9,65.5,1
PASS-20190504RGNWAS-750,20190504RGNWAS,"Lauren Barnes","OL Reign","Megan Oyster",57.5,21.8,43.9,21.6,1
PASS-20190504RGNWAS-751,20190504RGNWAS,"Megan Oyster","OL Reign","Kristen McNabb",61.5,22,65.9,17.9,1
PASS-20190504RGNWAS-752,20190504RGNWAS,"Kristen McNabb","OL Reign","Samantha Staab",100.8,10.1,99.8,29.9,0
PASS-20190504RGNWAS-753,20190504RGNWAS,"Megan Crosson","Washington Spirit","Theresa Eslund (Nielsen) ",9.4,53,37.8,66.1,0
PASS-20190504RGNWAS-754,20190504RGNWAS,"Meggie Dougherty Howard","Washington Spirit","Cheyna Matthews",47.9,68,60.1,65.7,1
PASS-20190504RGNWAS-755,20190504RGNWAS,"Cheyna Matthews","Washington Spirit","Meggie Dougherty Howard",57.5,64.1,51.5,61.2,1
PASS-20190504RGNWAS-756,20190504RGNWAS,"Meggie Dougherty Howard","Washington Spirit","Kristen McNabb",54.6,58.9,60.1,56,0
PASS-20190504RGNWAS-757,20190504RGNWAS,"Michelle Betos","OL Reign","Paige Nielsen",16.4,25.8,66.2,38.1,0
PASS-20190504RGNWAS-758,20190504RGNWAS,"Paige Nielsen","Washington Spirit","Chloe Logarzo",38.8,29.9,53.8,28.2,1
PASS-20190504RGNWAS-759,20190504RGNWAS,"Andi Sullivan","Washington Spirit","Ashley Hatch",59,32.8,84.8,41.6,1
PASS-20190504RGNWAS-76,20190504RGNWAS,"Lauren Barnes","OL Reign","Michelle Betos",47,61.6,23.9,41.1,1
PASS-20190504RGNWAS-760,20190504RGNWAS,"Michelle Betos","OL Reign","Lauren Barnes",23.5,30.1,27.1,45.5,1
PASS-20190504RGNWAS-761,20190504RGNWAS,"Lauren Barnes","OL Reign","Celia Jimenez",38.4,52.1,80.8,58.7,1
PASS-20190504RGNWAS-762,20190504RGNWAS,"Celia Jimenez","OL Reign","Beverly Yanez",81.3,53.6,103.7,47.8,1
PASS-20190504RGNWAS-763,20190504RGNWAS,"Beverly Yanez","OL Reign","Aubrey Bledsoe",103.7,47,103.1,35.4,0
PASS-20190504RGNWAS-764,20190504RGNWAS,"Aubrey Bledsoe","Washington Spirit","Megan Crosson",12.2,30.9,28.6,57.7,1
PASS-20190504RGNWAS-765,20190504RGNWAS,"Megan Crosson","Washington Spirit","Cheyna Matthews",28.6,57.7,47.9,62.8,1
PASS-20190504RGNWAS-766,20190504RGNWAS,"Michelle Betos","OL Reign","Megan Crosson",5.9,41.6,55.7,26.6,0
PASS-20190504RGNWAS-767,20190504RGNWAS,"Megan Crosson","Washington Spirit","Elise Kellond-Knight",49.3,41.4,74.1,33.8,0
PASS-20190504RGNWAS-768,20190504RGNWAS,"Elise Kellond-Knight","OL Reign","Shea Groom",37.6,29.9,57.1,14,1
PASS-20190504RGNWAS-769,20190504RGNWAS,"Ashley Hatch","Washington Spirit","Cheyna Matthews",57.8,38.3,59.2,44.5,1
PASS-20190504RGNWAS-77,20190504RGNWAS,"Michelle Betos","OL Reign","Megan Oyster",25.2,38.7,26,22.9,1
PASS-20190504RGNWAS-770,20190504RGNWAS,"Elise Kellond-Knight","OL Reign","Theresa Eslund (Nielsen) ",43,20.4,42.6,14.4,1
PASS-20190504RGNWAS-771,20190504RGNWAS,"Theresa Eslund (Nielsen) ","OL Reign","Shea Groom",42.6,14.4,64.3,27.2,1
PASS-20190504RGNWAS-772,20190504RGNWAS,"Shea Groom","OL Reign","Andi Sullivan",50.2,19.2,64.3,27.2,0
PASS-20190504RGNWAS-773,20190504RGNWAS,"Elise Kellond-Knight","OL Reign","Andi Sullivan",51,26.8,51.7,26.6,0
PASS-20190504RGNWAS-774,20190504RGNWAS,"Michelle Betos","OL Reign","Lauren Barnes",13.2,40.8,23.3,51.3,1
PASS-20190504RGNWAS-775,20190504RGNWAS,"Lauren Barnes","OL Reign","Bethany Balcer",30.4,49.2,41.8,48.6,1
PASS-20190504RGNWAS-776,20190504RGNWAS,"Bethany Balcer","OL Reign","Theresa Eslund (Nielsen) ",45.4,46,94.9,19.8,1
PASS-20190504RGNWAS-777,20190504RGNWAS,"Theresa Eslund (Nielsen) ","OL Reign","Samantha Staab",64.7,10.7,94.9,19.8,0
PASS-20190504RGNWAS-778,20190504RGNWAS,"Samantha Staab","Washington Spirit","Megan Crosson",7.3,50.7,13,60.8,1
PASS-20190504RGNWAS-779,20190504RGNWAS,"Theresa Eslund (Nielsen) ","OL Reign","Megan Oyster",89.5,0,66.6,3.3,1
PASS-20190504RGNWAS-78,20190504RGNWAS,"Megan Oyster","OL Reign","Kristen McNabb",28.4,23.1,31.1,32.9,1
PASS-20190504RGNWAS-780,20190504RGNWAS,"Megan Oyster","OL Reign","Beverly Yanez",69.5,9.5,94.3,27.6,1
PASS-20190504RGNWAS-781,20190504RGNWAS,"Paige Nielsen","Washington Spirit","Theresa Eslund (Nielsen) ",19.1,39.6,33,62,0
PASS-20190504RGNWAS-782,20190504RGNWAS,"Theresa Eslund (Nielsen) ","OL Reign","Beverly Yanez",75,4.5,97.9,27.8,1
PASS-20190504RGNWAS-783,20190504RGNWAS,"Elise Kellond-Knight","OL Reign","Dorian Bailey",105,0,96.6,29.7,0
PASS-20190504RGNWAS-784,20190504RGNWAS,"Elise Kellond-Knight","OL Reign","Ashley Hatch",105,68,99.8,30.5,0
PASS-20190504RGNWAS-785,20190504RGNWAS,"Elise Kellond-Knight","OL Reign","Samantha Staab",105,68,101,33.2,0
PASS-20190504RGNWAS-786,20190504RGNWAS,"Theresa Eslund (Nielsen) ","OL Reign",NULL,79,58.1,97.4,68,0
PASS-20190504RGNWAS-787,20190504RGNWAS,"Dorian Bailey","Washington Spirit","Jordan DiBiasi",7.6,0,24.6,7.8,1
PASS-20190504RGNWAS-788,20190504RGNWAS,"Jordan DiBiasi","Washington Spirit","Elise Kellond-Knight",22.3,6.8,24.6,7.8,0
PASS-20190504RGNWAS-789,20190504RGNWAS,"Maegan Kelly","OL Reign","Megan Crosson",85.7,54,77.9,31.7,0
PASS-20190504RGNWAS-79,20190504RGNWAS,"Kristen McNabb","OL Reign","Lauren Barnes",31.7,36.2,36.1,52.9,1
PASS-20190504RGNWAS-790,20190504RGNWAS,"Shea Groom","OL Reign","Beverly Yanez",81.1,35,85.9,40,1
PASS-20190504RGNWAS-791,20190504RGNWAS,"Beverly Yanez","OL Reign","Bethany Balcer",87.8,38.7,102.1,56.3,1
PASS-20190504RGNWAS-792,20190504RGNWAS,"Bethany Balcer","OL Reign","Paige Nielsen",102.5,56.9,100.2,38.9,0
PASS-20190504RGNWAS-793,20190504RGNWAS,"Paige Nielsen","Washington Spirit","Cheyna Matthews",55,20,85.7,42.7,1
PASS-20190504RGNWAS-794,20190504RGNWAS,"Jordan DiBiasi","Washington Spirit","Andi Sullivan",58.2,35.9,54.6,39.6,1
PASS-20190504RGNWAS-795,20190504RGNWAS,"Andi Sullivan","Washington Spirit","Beverly Yanez",55,40.2,57.3,41.2,0
PASS-20190504RGNWAS-796,20190504RGNWAS,"Kristen McNabb","OL Reign","Samantha Staab",42.4,29.9,57.3,26.8,0
PASS-20190504RGNWAS-797,20190504RGNWAS,"Samantha Staab","Washington Spirit","Bayley Feist",47.7,41.2,85.7,15.9,1
PASS-20190504RGNWAS-798,20190504RGNWAS,"Lauren Barnes","OL Reign","Michelle Betos",17,53.2,8.4,30.5,1
PASS-20190504RGNWAS-799,20190504RGNWAS,"Michelle Betos","OL Reign","Megan Oyster",10.1,28.2,25.2,12.2,1
PASS-20190504RGNWAS-8,20190504RGNWAS,"Amy Harrison","Washington Spirit","Cali Farquharson",13.9,21.9,37,0,1
PASS-20190504RGNWAS-80,20190504RGNWAS,"Lauren Barnes","OL Reign","Rumi Utsugi",34.4,52.3,43.9,46.7,1
